제밀할,0,0,0,MM,~인성명사,T,제밀할,*,*,*,*
젠장맞을,0,0,0,MM,~인성명사,T,젠장맞을,*,*,*,*
젠장칠,0,0,0,MM,~인성명사,T,젠장칠,*,*,*,*
조,0,0,0,MM,~명사,F,조,*,*,*,*
조까짓,0,0,0,MM,~명사,T,조까짓,*,*,*,*
조깟,0,0,0,MM,~명사,T,조깟,*,*,*,*
조따위,0,0,0,MM,~명사,F,조따위,*,*,*,*
조딴,0,0,0,MM,~명사,T,조딴,*,*,*,*
조런,0,0,0,MM,~명사,T,조런,*,*,*,*
조만,0,0,0,MM,~명사,T,조만,*,*,*,*
주,0,0,0,MM,~명사,F,주,*,*,*,*
주된,0,0,0,MM,~명사,T,주된,*,*,*,*
주요,0,0,0,MM,~명사,F,주요,*,*,*,*
즈,0,0,0,MM,~명사,F,즈,*,*,*,*
즈믄,0,0,0,MM,~명사,T,즈믄,*,*,*,*
즉석,0,0,0,MM,~명사,T,즉석,*,*,*,*
지,0,0,0,MM,~명사,F,지,*,*,*,*
지까짓,0,0,0,MM,~명사,T,지까짓,*,*,*,*
지난,0,0,0,MM,~사건명사,T,지난,*,*,*,*
지지난,0,0,0,MM,~명사,T,지지난,*,*,*,*
천,0,0,0,MM,~가산명사,T,천,*,*,*,*
천여,0,0,0,MM,~가산명사,F,천여,*,*,*,*
첫,0,0,0,MM,~명사,T,첫,*,*,*,*
첫째,0,0,0,MM,~명사,F,첫째,*,*,*,*
첫쨋,0,0,0,MM,~명사,T,첫쨋,*,*,*,*
총,0,0,0,MM,~수표현,T,총,*,*,*,*
칠,0,0,0,MM,~가산명사,T,칠,*,*,*,*
칠십,0,0,0,MM,~가산명사,T,칠십,*,*,*,*
칠십여,0,0,0,MM,~가산명사,F,칠십여,*,*,*,*
칠팔,0,0,0,MM,~가산명사,T,칠팔,*,*,*,*
타,0,0,0,MM,~명사,F,타,*,*,*,*
특정한,0,0,0,MM,~명사,T,특정한,*,*,*,*
팔,0,0,0,MM,~가산명사,T,팔,*,*,*,*
팔구,0,0,0,MM,~가산명사,F,팔구,*,*,*,*
팔십,0,0,0,MM,~가산명사,T,팔십,*,*,*,*
팔십여,0,0,0,MM,~가산명사,F,팔십여,*,*,*,*
표현,0,0,0,MM,~명사,T,표현,*,*,*,*
한,0,0,0,MM,~가산명사,T,한,*,*,*,*
한갓,0,0,0,MM,~명사,T,한갓,*,*,*,*
한개,0,0,0,MM,~명사,F,한개,*,*,*,*
한낱,0,0,0,MM,~명사,T,한낱,*,*,*,*
한다는,0,0,0,MM,~인성명사,T,한다는,*,*,*,*
한다하는,0,0,0,MM,~인성명사,T,한다하는,*,*,*,*
한두,0,0,0,MM,~가산명사,F,한두,*,*,*,*
한두어,0,0,0,MM,~명사,F,한두어,*,*,*,*
한두째,0,0,0,MM,~명사,F,한두째,*,*,*,*
한째,0,0,0,MM,~명사,F,한째,*,*,*,*
